path,status,backend,mode,wall_ms,solve_calls,result,m,trials,r,seed,file_bytes,aig_inputs,aig_ands,cone_inputs,cnf_vars,cnf_clauses
datasets/sample/bench_all\xor_dominant_0041.bench,ok,dpll,exact,1,2,1,0,1,5,1,2087,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0042.bench,ok,dpll,exact,1,5,4,0,1,5,1,1186,3,13,3,17,41
datasets/sample/bench_all\xor_dominant_0043.bench,ok,dpll,exact,2,9,8,0,1,5,1,1768,4,13,4,17,38
datasets/sample/bench_all\xor_dominant_0044.bench,unsat,dpll,exact,1,1,0,0,1,5,1,2202,2,6,2,1,2
datasets/sample/bench_all\xor_dominant_0045.bench,ok,dpll,exact,1,9,8,0,1,5,1,958,4,10,4,15,32
datasets/sample/bench_all\xor_dominant_0046.bench,ok,dpll,exact,1,3,2,0,1,5,1,1336,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0047.bench,ok,dpll,exact,1,2,1,0,1,5,1,1470,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0048.bench,ok,dpll,exact,1,2,1,0,1,5,1,2265,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0049.bench,ok,dpll,exact,1,3,2,0,1,5,1,1383,2,4,2,6,11
datasets/sample/bench_all\xor_dominant_0050.bench,ok,dpll,exact,1,3,2,0,1,5,1,1972,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0051.bench,unsat,dpll,exact,1,1,0,0,1,5,1,1426,2,6,2,1,2
datasets/sample/bench_all\xor_dominant_0052.bench,ok,dpll,exact,1,2,1,0,1,5,1,1959,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0053.bench,ok,dpll,exact,1,2,1,0,1,5,1,1909,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0054.bench,ok,dpll,exact,1,5,4,0,1,5,1,2642,3,4,3,8,14
datasets/sample/bench_all\xor_dominant_0055.bench,ok,dpll,exact,1,4,3,0,1,5,1,2049,2,1,2,4,5
datasets/sample/bench_all\xor_dominant_0056.bench,ok,dpll,exact,1,7,6,0,1,5,1,1433,3,7,3,11,23
datasets/sample/bench_all\xor_dominant_0057.bench,ok,dpll,exact,0,3,2,0,1,5,1,1073,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0058.bench,ok,dpll,exact,5,23,22,0,1,5,1,2473,5,18,5,24,56
datasets/sample/bench_all\xor_dominant_0059.bench,ok,dpll,exact,10,33,32,0,1,5,1,1118,6,14,6,20,41
datasets/sample/bench_all\xor_dominant_0060.bench,ok,dpll,exact,12,33,32,0,1,5,1,1522,6,16,6,23,50
datasets/sample/bench_all\xor_dominant_0061.bench,ok,dpll,exact,1,5,4,0,1,5,1,2120,3,7,3,11,23
datasets/sample/bench_all\xor_dominant_0062.bench,ok,dpll,exact,0,3,2,0,1,5,1,1113,2,6,2,9,20
datasets/sample/bench_all\xor_dominant_0063.bench,ok,dpll,exact,1,5,4,0,1,5,1,1321,3,9,3,13,29
datasets/sample/bench_all\xor_dominant_0064.bench,ok,dpll,exact,1,2,1,0,1,5,1,2167,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0065.bench,ok,dpll,exact,4,17,16,0,1,5,1,1607,5,19,5,25,59
datasets/sample/bench_all\xor_dominant_0066.bench,ok,dpll,exact,0,2,1,0,1,5,1,1370,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0067.bench,ok,dpll,exact,1,5,4,0,1,5,1,2436,3,4,3,8,14
datasets/sample/bench_all\xor_dominant_0068.bench,ok,dpll,exact,5,17,16,0,1,5,1,2594,5,19,5,25,59
datasets/sample/bench_all\xor_dominant_0069.bench,ok,dpll,exact,1,3,2,0,1,5,1,895,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0070.bench,ok,dpll,exact,1,7,6,0,1,5,1,1688,3,10,3,8,14
datasets/sample/bench_all\xor_dominant_0071.bench,ok,dpll,exact,0,2,1,0,1,5,1,808,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0072.bench,ok,dpll,exact,0,2,1,0,1,5,1,898,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0073.bench,ok,dpll,exact,0,2,1,0,1,5,1,1436,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0074.bench,ok,dpll,exact,1,7,6,0,1,5,1,2180,3,4,3,8,14
datasets/sample/bench_all\xor_dominant_0075.bench,ok,dpll,exact,1,5,4,0,1,5,1,1712,3,6,3,10,20
datasets/sample/bench_all\xor_dominant_0076.bench,ok,dpll,exact,0,2,1,0,1,5,1,1473,2,6,2,2,2
datasets/sample/bench_all\xor_dominant_0077.bench,ok,dpll,exact,1,2,1,0,1,5,1,2205,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0078.bench,ok,dpll,exact,1,3,2,0,1,5,1,2084,2,12,2,15,38
datasets/sample/bench_all\xor_dominant_0079.bench,ok,dpll,exact,1,2,1,0,1,5,1,2594,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0080.bench,ok,dpll,exact,2,9,8,0,1,5,1,2374,4,9,4,14,29
datasets/sample/bench_all\xor_dominant_0081.bench,ok,dpll,exact,1,2,1,0,1,5,1,2504,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0082.bench,ok,dpll,exact,1,3,2,0,1,5,1,1206,2,6,2,9,20
datasets/sample/bench_all\xor_dominant_0083.bench,ok,dpll,exact,0,3,2,0,1,5,1,1060,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0084.bench,ok,dpll,exact,0,3,2,0,1,5,1,1180,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0085.bench,ok,dpll,exact,1,3,2,0,1,5,1,1692,3,7,3,11,23
datasets/sample/bench_all\xor_dominant_0086.bench,ok,dpll,exact,0,2,1,0,1,5,1,1025,2,1,2,4,5
datasets/sample/bench_all\xor_dominant_0087.bench,ok,dpll,exact,1,5,4,0,1,5,1,2646,5,16,5,10,20
datasets/sample/bench_all\xor_dominant_0088.bench,unsat,dpll,exact,1,1,0,0,1,5,1,2040,1,3,1,1,2
datasets/sample/bench_all\xor_dominant_0089.bench,ok,dpll,exact,0,2,1,0,1,5,1,1382,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0090.bench,ok,dpll,exact,1,9,8,0,1,5,1,1456,4,13,4,18,41
datasets/sample/bench_all\xor_dominant_0091.bench,ok,dpll,exact,1,3,2,0,1,5,1,2212,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0092.bench,unsat,dpll,exact,0,1,0,0,1,5,1,1895,2,6,2,1,2
datasets/sample/bench_all\xor_dominant_0093.bench,unsat,dpll,exact,0,1,0,0,1,5,1,1318,2,6,2,1,2
datasets/sample/bench_all\xor_dominant_0094.bench,ok,dpll,exact,1,2,1,0,1,5,1,1984,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0095.bench,ok,dpll,exact,1,2,1,0,1,5,1,1530,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0096.bench,ok,dpll,exact,1,2,1,0,1,5,1,851,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0097.bench,ok,dpll,exact,0,2,1,0,1,5,1,1096,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0098.bench,ok,dpll,exact,0,2,1,0,1,5,1,812,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0099.bench,ok,dpll,exact,0,3,2,0,1,5,1,978,3,7,3,11,23
datasets/sample/bench_all\xor_dominant_0100.bench,ok,dpll,exact,1,3,2,0,1,5,1,2392,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0101.bench,ok,dpll,exact,2,17,16,0,1,5,1,1357,5,8,5,14,26
datasets/sample/bench_all\xor_dominant_0102.bench,ok,dpll,exact,1,3,2,0,1,5,1,2658,3,4,3,8,14
datasets/sample/bench_all\xor_dominant_0103.bench,ok,dpll,exact,1,3,2,0,1,5,1,2766,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0104.bench,ok,dpll,exact,0,2,1,0,1,5,1,1427,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0105.bench,ok,dpll,exact,0,3,2,0,1,5,1,1037,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0106.bench,ok,dpll,exact,1,3,2,0,1,5,1,2488,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0107.bench,ok,dpll,exact,1,2,1,0,1,5,1,2347,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0108.bench,ok,dpll,exact,1,4,3,0,1,5,1,2126,2,1,2,4,5
datasets/sample/bench_all\xor_dominant_0109.bench,ok,dpll,exact,0,2,1,0,1,5,1,1113,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0110.bench,ok,dpll,exact,1,3,2,0,1,5,1,2581,2,3,2,6,11
datasets/sample/bench_all\xor_dominant_0111.bench,ok,dpll,exact,1,13,12,0,1,5,1,2069,4,7,4,12,23
datasets/sample/bench_all\xor_dominant_0112.bench,ok,dpll,exact,1,2,1,0,1,5,1,1094,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0113.bench,ok,dpll,exact,1,2,1,0,1,5,1,2277,2,1,2,4,5
datasets/sample/bench_all\xor_dominant_0114.bench,ok,dpll,exact,0,3,2,0,1,5,1,1132,5,14,5,9,20
datasets/sample/bench_all\xor_dominant_0115.bench,ok,dpll,exact,2,9,8,0,1,5,1,2573,4,22,4,21,50
datasets/sample/bench_all\xor_dominant_0116.bench,ok,dpll,exact,0,2,1,0,1,5,1,1752,1,0,1,2,2
datasets/sample/bench_all\xor_dominant_0117.bench,ok,dpll,exact,2,9,8,0,1,5,1,2442,4,21,4,23,56
datasets/sample/bench_all\xor_dominant_0118.bench,ok,dpll,exact,1,2,1,0,1,5,1,2430,2,6,2,2,2
datasets/sample/bench_all\xor_dominant_0119.bench,ok,dpll,exact,17,33,32,0,1,5,1,2051,6,22,6,29,68
